vendor_count,product_count,is_chain,total orders,Orders on Weekend,Orders on week,Orders in the morning,Orders in the afternoon,Orders in night,American Cuisine,Asian Cuisine,European Cuisine,Snacks & Beverages,Other Cuisine,total_amount_spent,order_frequency,age_group,frequency_segment,American_ratio,Asian_ratio,European_ratio,Snacks_Beverages_ratio,Other_Cuisine_ratio,avg_vendor_use,last_promo_DISCOUNT,last_promo_FREEBIE,last_promo_No Discount,payment_method_CASH,payment_method_DIGI
-0.4065270504273944,-0.6352550167859324,-0.1798323005842189,1,0.6208417503537575,-1.0371243739540035,-0.7302281365828454,-0.3589762318952027,0.17490256402092932,0.15068974753906542,-0.6399047561433069,-0.3520382305038728,0.37503742466128975,-0.45518194781130944,-0.43019841431873196,-1.3900585463877413,1,1,0.653372294355937,-1.0284297915676712,-0.38968795344181245,1.6324523400144009,-0.5805731547248673,1.1738525589831197,1.0,0.0,0.0,0.0,0.0
-0.4065270504273944,-0.42755245358930144,-0.5305024618365373,1,0.6208417503537575,-1.0371243739540035,-0.1481239011223634,-0.7839578592941392,0.17490256402092932,0.14584339268462548,-0.6399047561433069,-0.3520382305038728,1.4271919895479048,-0.45518194781130944,0.025210091267731806,-1.3900585463877413,1,1,0.10056078817203723,-1.0284297915676712,-0.38968795344181245,2.115563495320493,-0.5805731547248673,-0.13590166743781962,0.0,1.0,0.0,0.0,0.0
-0.4065270504273944,0.19555523600059163,-0.8811726230888557,2,0.6208417503537575,-0.6639519934173247,-0.7302281365828454,0.49098702290267027,-0.5430770883369437,-0.4434733576152716,0.013859012320585494,6.107326903853864,-0.4417177422961477,-0.45518194781130944,0.9255114531109542,-1.3900585463877413,1,1,-0.5195547863462778,-0.4477824402796873,2.699266953687403,-0.5664517325292605,-0.5805731547248673,-1.4456558938587587,0.0,0.0,1.0,0.0,0.0
0.45990798033723446,-0.012147327196039387,-0.1798323005842189,4,0.6208417503537575,-0.2907796128806459,0.4339803343381185,0.06600539550373379,-0.5430770883369437,0.29511112220137575,-0.6399047561433069,-0.3520382305038728,0.3265911105756015,-0.45518194781130944,-0.41105453989798657,-1.3220732612010224,0,1,0.8866861804948337,-1.0284297915676712,-0.38968795344181245,1.4285554604801678,-0.5805731547248673,0.38800002313055637,0.0,0.0,0.0,0.0,0.0
0.02669046495492002,-0.42755245358930144,0.17083786066809947,3,-0.09402923808786125,-0.2907796128806459,0.4339803343381185,-0.3589762318952027,-0.5430770883369437,0.19721475414168893,-0.6399047561433069,-0.3520382305038728,-0.4417177422961477,-0.1783263092697745,-0.6947074397659321,-1.3220732612010224,1,1,2.0553966875509406,-1.0284297915676712,-0.38968795344181245,-0.5664517325292605,0.3891263994222404,1.1738525589831197,0.0,0.0,0.0,0.0,0.0
0.8931254957195489,0.19555523600059163,0.5215080219204179,5,0.6208417503537575,0.08239276765603279,-0.7302281365828454,0.9159686503016068,0.17490256402092932,-0.4434733576152716,-0.1290491481225266,-0.3520382305038728,-0.4417177422961477,0.03947970007234217,-0.4768447562171679,-1.3220732612010224,1,1,-0.5195547863462778,0.7699119247044531,-0.38968795344181245,-0.5664517325292605,0.35432633154653703,0.5189754457726502,1.0,0.0,0.0,0.0,1.0
-0.8397445658097088,-0.6352550167859324,-0.8811726230888557,2,-0.09402923808786125,-0.6639519934173247,-0.1481239011223634,-0.7839578592941392,0.17490256402092932,-0.4434733576152716,-0.2144655198816282,-0.3520382305038728,-0.4417177422961477,-0.45518194781130944,-0.6707101887314766,-1.2880806186076632,1,2,-0.5195547863462778,1.5086198161956552,-0.38968795344181245,-0.5664517325292605,-0.5805731547248673,-0.790778780648289,0.0,0.0,0.0,0.0,1.0
0.02669046495492002,-0.42755245358930144,0.17083786066809947,3,-0.09402923808786125,-0.2907796128806459,-0.7302281365828454,0.06600539550373379,0.17490256402092932,-0.26512749897188176,-0.5339556027113445,-0.3520382305038728,-0.4417177422961477,-0.1066923328639228,-0.7338040847097078,-1.2880806186076632,0,2,0.3268166987527043,-0.21227168832211224,-0.38968795344181245,-0.5664517325292605,0.8607098789489552,1.1738525589831197,1.0,0.0,0.0,0.0,1.0
-0.8397445658097088,-0.6352550167859324,-0.8811726230888557,2,-0.09402923808786125,-0.6639519934173247,-0.1481239011223634,-0.7839578592941392,0.17490256402092932,-0.4434733576152716,-0.2144655198816282,-0.3520382305038728,-0.4417177422961477,-0.45518194781130944,-0.6707101887314766,-1.2880806186076632,1,2,-0.5195547863462778,1.5086198161956552,-0.38968795344181245,-0.5664517325292605,-0.5805731547248673,-0.790778780648289,0.0,0.0,0.0,0.0,1.0
-0.4065270504273944,-0.21984989039267042,-0.5305024618365373,2,-0.09402923808786125,-0.6639519934173247,-0.7302281365828454,0.06600539550373379,-0.5430770883369437,4.252644496337034,-0.31261221627790353,-0.3520382305038728,-0.4417177422961477,-0.45518194781130944,0.5712149603101173,-1.2540879760143038,1,2,2.6483948460056705,-0.6700411816089029,-0.38968795344181245,-0.5664517325292605,-0.5805731547248673,-0.790778780648289,0.0,0.0,0.0,1.0,0.0
-0.8397445658097088,-0.42755245358930144,0.17083786066809947,3,-0.09402923808786125,-0.2907796128806459,1.0160845697986005,-0.7839578592941392,-0.5430770883369437,-0.4434733576152716,-0.6399047561433069,2.575346048387053,-0.4417177422961477,-0.45518194781130944,-0.33906278679462026,-1.2540879760143038,1,2,-0.5195547863462778,-1.0284297915676712,3.6160484995766113,-0.5664517325292605,-0.5805731547248673,-1.4456558938587587,0.0,0.0,0.0,0.0,0.0
-0.4065270504273944,-0.42755245358930144,-0.8811726230888557,2,-0.09402923808786125,-0.6639519934173247,-0.7302281365828454,0.06600539550373379,-0.5430770883369437,1.2488737575551567,-0.6399047561433069,1.537972007809201,-0.4417177422961477,-0.45518194781130944,-0.08479977864303026,-1.2540879760143038,1,2,1.4876518803862537,-1.0284297915676712,1.4365483914525328,-0.5664517325292605,-0.5805731547248673,-0.13590166743781962,0.0,0.0,1.0,0.0,0.0
0.02669046495492002,-0.42755245358930144,-0.1798323005842189,3,-0.09402923808786125,-0.2907796128806459,-0.1481239011223634,-0.3589762318952027,0.17490256402092932,0.023715250352738942,-0.35203515708979655,-0.04198870405470146,-0.4417177422961477,-0.45518194781130944,-0.5663625915367096,-1.2540879760143038,1,2,0.7300126720461375,0.2213746884337988,0.2859106050433749,-0.5664517325292605,-0.5805731547248673,1.1738525589831197,0.0,0.0,1.0,1.0,0.0
-0.4065270504273944,-0.42755245358930144,-0.1798323005842189,2,-0.09402923808786125,-0.6639519934173247,-0.7302281365828454,0.06600539550373379,-0.5430770883369437,3.028455260105504,-0.6399047561433069,-0.3520382305038728,-0.4417177422961477,-0.45518194781130944,0.015772970074406586,-1.2540879760143038,1,2,3.169520925878633,-1.0284297915676712,-0.38968795344181245,-0.5664517325292605,-0.5805731547248673,-0.13590166743781962,0.0,0.0,0.0,0.0,0.0
-0.4065270504273944,-0.21984989039267042,0.17083786066809947,3,0.6208417503537575,-0.6639519934173247,-0.1481239011223634,-0.7839578592941392,0.8928822163788023,0.7768387947327061,0.6162908266023256,-0.3520382305038728,-0.4417177422961477,-0.45518194781130944,0.21422214716833038,-1.2540879760143038,1,2,0.556069651284839,0.7688918272716099,-0.38968795344181245,-0.5664517325292605,-0.5805731547248673,-0.790778780648289,1.0,0.0,0.0,0.0,0.0
-0.4065270504273944,-0.6352550167859324,-0.1798323005842189,2,-0.09402923808786125,-0.6639519934173247,-0.7302281365828454,0.06600539550373379,-0.5430770883369437,-0.4434733576152716,-0.29331140150541424,-0.3520382305038728,-0.4417177422961477,0.5341413479559938,-0.4469156004326223,-1.2540879760143038,0,2,-0.5195547863462778,0.1190888949019148,-0.38968795344181245,-0.5664517325292605,1.1779998339207005,1.1738525589831197,0.0,0.0,1.0,0.0,0.0
0.02669046495492002,-0.21984989039267042,0.17083786066809947,3,0.6208417503537575,-0.6639519934173247,-0.1481239011223634,-0.3589762318952027,0.17490256402092932,-0.4434733576152716,-0.6399047561433069,-0.3520382305038728,0.2346673351309621,0.3424720597349311,-0.434242894830157,-1.2540879760143038,1,2,-0.5195547863462778,-1.0284297915676712,-0.38968795344181245,1.2688203997019174,0.8024625225668766,0.19153688916741532,0.0,0.0,1.0,0.0,0.0
0.8931254957195489,1.0263654887871156,0.5215080219204179,5,2.050583727236995,0.08239276765603279,-0.7302281365828454,1.3409502777005433,0.8928822163788023,-0.4434733576152716,0.5181441302060502,-0.3520382305038728,-0.4417177422961477,-0.13766918752591276,-0.10124733272282566,-1.2540879760143038,0,2,-0.5195547863462778,1.2442766550309885,-0.38968795344181245,-0.5664517325292605,-0.24602374971807192,-0.790778780648289,0.0,0.0,0.0,0.0,0.0
0.8931254957195489,0.6109603623938537,-0.5305024618365373,4,1.3357127387953764,0.08239276765603279,1.5981888052590822,-0.7839578592941392,0.8928822163788023,-0.4434733576152716,1.666337281352434,-0.3520382305038728,1.0837200448121915,-0.45518194781130944,1.2264208031609798,-1.2200953334209443,0,2,-0.5195547863462778,0.7366929286006689,-0.38968795344181245,0.4144709330036075,-0.5805731547248673,-0.29962094574043685,0.0,0.0,1.0,0.0,0.0
